event_time,machine_id,axis,vibration_rms,vibration_peak,unit
2025-06-24 12:45:00,M01,x,0.9701,1.3985,mm/s
2025-06-24 12:45:00,M01,y,1.0005,1.6074,mm/s
2025-06-24 12:45:00,M01,z,1.4216,2.0889,mm/s
2025-06-24 12:45:00,M02,x,1.0302,1.5817,mm/s
2025-06-24 12:45:00,M02,y,1.1073,1.8135,mm/s
2025-06-24 12:45:00,M02,z,1.1605,1.7561,mm/s
2025-06-24 12:45:00,M03,x,0.9082,1.2619,mm/s
2025-06-24 12:45:00,M03,y,0.9059,1.5564,mm/s
2025-06-24 12:45:00,M03,z,0.9696,1.5995,mm/s
2025-06-24 12:46:00,M01,x,0.9242,1.5792,mm/s
2025-06-24 12:46:00,M01,y,0.9769,1.6182,mm/s
2025-06-24 12:46:00,M01,z,1.3839,2.4728,mm/s
2025-06-24 12:46:00,M02,x,1.0066,1.6889,mm/s
2025-06-24 12:46:00,M02,y,1.0792,1.8416,mm/s
2025-06-24 12:46:00,M02,z,1.1545,2.0317,mm/s
2025-06-24 12:46:00,M03,x,0.8568,1.4071,mm/s
2025-06-24 12:46:00,M03,y,0.9587,1.5868,mm/s
2025-06-24 12:46:00,M03,z,0.9716,1.3718,mm/s
2025-06-24 12:47:00,M01,x,0.9563,1.6549,mm/s
2025-06-24 12:47:00,M01,y,0.9344,1.3979,mm/s
2025-06-24 12:47:00,M01,z,1.3495,2.2264,mm/s
2025-06-24 12:47:00,M02,x,1.0142,1.7659,mm/s
2025-06-24 12:47:00,M02,y,1.0392,1.5865,mm/s
2025-06-24 12:47:00,M02,z,1.1946,1.7629,mm/s
2025-06-24 12:47:00,M03,x,0.9086,1.3907,mm/s
2025-06-24 12:47:00,M03,y,0.9826,1.5743,mm/s
2025-06-24 12:47:00,M03,z,1.0601,1.4457,mm/s
2025-06-24 12:48:00,M01,x,1.0089,1.7135,mm/s
2025-06-24 12:48:00,M01,y,1.0445,1.528,mm/s
2025-06-24 12:48:00,M01,z,1.3681,2.143,mm/s
2025-06-24 12:48:00,M02,x,0.9928,1.4896,mm/s
2025-06-24 12:48:00,M02,y,1.0523,1.6563,mm/s
2025-06-24 12:48:00,M02,z,1.1788,2.1065,mm/s
2025-06-24 12:48:00,M03,x,0.8728,1.4898,mm/s
2025-06-24 12:48:00,M03,y,0.9743,1.5545,mm/s
2025-06-24 12:48:00,M03,z,1.0091,1.7091,mm/s
2025-06-24 12:49:00,M01,x,0.9082,1.4279,mm/s
2025-06-24 12:49:00,M01,y,1.0051,1.3458,mm/s
2025-06-24 12:49:00,M01,z,1.47,2.5952,mm/s
2025-06-24 12:49:00,M02,x,1.0087,1.61,mm/s
2025-06-24 12:49:00,M02,y,1.0792,1.6527,mm/s
2025-06-24 12:49:00,M02,z,1.0801,1.4993,mm/s
2025-06-24 12:49:00,M03,x,0.8748,1.5553,mm/s
2025-06-24 12:49:00,M03,y,0.9674,1.6514,mm/s
2025-06-24 12:49:00,M03,z,1.0081,1.6993,mm/s
2025-06-24 12:50:00,M01,x,0.9162,1.4935,mm/s
2025-06-24 12:50:00,M01,y,1.0322,1.3886,mm/s
2025-06-24 12:50:00,M01,z,1.4467,2.5341,mm/s
2025-06-24 12:50:00,M02,x,0.9737,1.5755,mm/s
2025-06-24 12:50:00,M02,y,1.1225,1.543,mm/s
2025-06-24 12:50:00,M02,z,1.15,1.8005,mm/s
2025-06-24 12:50:00,M03,x,0.8595,1.2014,mm/s
2025-06-24 12:50:00,M03,y,0.9835,1.6137,mm/s
2025-06-24 12:50:00,M03,z,0.9789,1.7195,mm/s
2025-06-24 12:51:00,M01,x,0.9975,1.4486,mm/s
2025-06-24 12:51:00,M01,y,1.04,1.8629,mm/s
2025-06-24 12:51:00,M01,z,1.3989,2.0594,mm/s
2025-06-24 12:51:00,M02,x,1.0543,1.8906,mm/s
2025-06-24 12:51:00,M02,y,1.1027,1.6564,mm/s
2025-06-24 12:51:00,M02,z,1.1732,1.7417,mm/s
2025-06-24 12:51:00,M03,x,0.924,1.4548,mm/s
2025-06-24 12:51:00,M03,y,1.0089,1.7256,mm/s
2025-06-24 12:51:00,M03,z,1.0204,1.5098,mm/s
2025-06-24 12:52:00,M01,x,1.0016,1.4199,mm/s
2025-06-24 12:52:00,M01,y,0.9386,1.5497,mm/s
2025-06-24 12:52:00,M01,z,1.3874,2.0692,mm/s
2025-06-24 12:52:00,M02,x,1.0716,1.5975,mm/s
2025-06-24 12:52:00,M02,y,1.0434,1.6042,mm/s
2025-06-24 12:52:00,M02,z,1.1335,1.5802,mm/s
2025-06-24 12:52:00,M03,x,0.832,1.431,mm/s
2025-06-24 12:52:00,M03,y,1.0103,1.3913,mm/s
2025-06-24 12:52:00,M03,z,1.0596,1.4486,mm/s
2025-06-24 12:53:00,M01,x,0.949,1.2677,mm/s
2025-06-24 12:53:00,M01,y,1.0636,1.6415,mm/s
2025-06-24 12:53:00,M01,z,1.4226,2.16,mm/s
2025-06-24 12:53:00,M02,x,1.0668,1.7294,mm/s
2025-06-24 12:53:00,M02,y,1.099,1.6572,mm/s
2025-06-24 12:53:00,M02,z,1.0821,1.7338,mm/s
2025-06-24 12:53:00,M03,x,0.9192,1.3906,mm/s
2025-06-24 12:53:00,M03,y,0.9704,1.5294,mm/s
2025-06-24 12:53:00,M03,z,1.0432,1.5909,mm/s
2025-06-24 12:54:00,M01,x,0.9342,1.4969,mm/s
2025-06-24 12:54:00,M01,y,1.0202,1.6211,mm/s
2025-06-24 12:54:00,M01,z,1.4343,2.2244,mm/s
2025-06-24 12:54:00,M02,x,1.0259,1.5444,mm/s
2025-06-24 12:54:00,M02,y,1.0633,1.9024,mm/s
2025-06-24 12:54:00,M02,z,1.1391,1.8044,mm/s
2025-06-24 12:54:00,M03,x,0.8945,1.3782,mm/s
2025-06-24 12:54:00,M03,y,0.9312,1.5321,mm/s
2025-06-24 12:54:00,M03,z,1.0407,1.8647,mm/s
2025-06-24 12:55:00,M01,x,1.0005,1.7927,mm/s
2025-06-24 12:55:00,M01,y,1.0081,1.35,mm/s
2025-06-24 12:55:00,M01,z,1.3747,2.3988,mm/s
2025-06-24 12:55:00,M02,x,1.0884,1.8185,mm/s
2025-06-24 12:55:00,M02,y,1.1239,2.0008,mm/s
2025-06-24 12:55:00,M02,z,1.2,2.0389,mm/s
2025-06-24 12:55:00,M03,x,0.9267,1.3495,mm/s
2025-06-24 12:55:00,M03,y,0.9847,1.6634,mm/s
2025-06-24 12:55:00,M03,z,1.0119,1.5527,mm/s
2025-06-24 12:56:00,M01,x,0.9051,1.5087,mm/s
2025-06-24 12:56:00,M01,y,0.9964,1.5051,mm/s
2025-06-24 12:56:00,M01,z,1.4894,2.1516,mm/s
2025-06-24 12:56:00,M02,x,1.0325,1.3605,mm/s
2025-06-24 12:56:00,M02,y,1.1589,1.9278,mm/s
2025-06-24 12:56:00,M02,z,1.119,1.7701,mm/s
2025-06-24 12:56:00,M03,x,0.942,1.3042,mm/s
2025-06-24 12:56:00,M03,y,0.967,1.2821,mm/s
2025-06-24 12:56:00,M03,z,1.0726,1.7292,mm/s
2025-06-24 12:57:00,M01,x,0.9456,1.3649,mm/s
2025-06-24 12:57:00,M01,y,1.0412,1.7968,mm/s
2025-06-24 12:57:00,M01,z,1.4448,2.079,mm/s
2025-06-24 12:57:00,M02,x,1.0719,1.8532,mm/s
2025-06-24 12:57:00,M02,y,1.124,1.4692,mm/s
2025-06-24 12:57:00,M02,z,1.1689,1.8654,mm/s
2025-06-24 12:57:00,M03,x,0.916,1.26,mm/s
2025-06-24 12:57:00,M03,y,0.8814,1.261,mm/s
2025-06-24 12:57:00,M03,z,1.0239,1.6898,mm/s
2025-06-24 12:58:00,M01,x,0.8786,1.5209,mm/s
2025-06-24 12:58:00,M01,y,1.0068,1.4814,mm/s
2025-06-24 12:58:00,M01,z,1.4418,2.5476,mm/s
2025-06-24 12:58:00,M02,x,1.0613,1.4615,mm/s
2025-06-24 12:58:00,M02,y,0.9729,1.6395,mm/s
2025-06-24 12:58:00,M02,z,1.1532,1.6364,mm/s
2025-06-24 12:58:00,M03,x,0.847,1.1904,mm/s
2025-06-24 12:58:00,M03,y,0.9709,1.6187,mm/s
2025-06-24 12:58:00,M03,z,0.9677,1.6236,mm/s
2025-06-24 12:59:00,M01,x,0.9974,1.3545,mm/s
2025-06-24 12:59:00,M01,y,1.02,1.4797,mm/s
2025-06-24 12:59:00,M01,z,1.4588,2.4407,mm/s
2025-06-24 12:59:00,M02,x,1.0508,1.5656,mm/s
2025-06-24 12:59:00,M02,y,1.0507,1.7366,mm/s
2025-06-24 12:59:00,M02,z,1.1279,1.9571,mm/s
2025-06-24 12:59:00,M03,x,0.9036,1.18,mm/s
2025-06-24 12:59:00,M03,y,0.9892,1.6215,mm/s
2025-06-24 12:59:00,M03,z,0.9807,1.7465,mm/s
2025-06-24 13:00:00,M01,x,0.9453,1.6626,mm/s
2025-06-24 13:00:00,M01,y,0.9894,1.6016,mm/s
2025-06-24 13:00:00,M01,z,1.4659,2.5785,mm/s
2025-06-24 13:00:00,M02,x,1.0384,1.7956,mm/s
2025-06-24 13:00:00,M02,y,1.084,1.4625,mm/s
2025-06-24 13:00:00,M02,z,1.1771,1.9153,mm/s
2025-06-24 13:00:00,M03,x,0.8466,1.4177,mm/s
2025-06-24 13:00:00,M03,y,0.9935,1.6563,mm/s
2025-06-24 13:00:00,M03,z,0.9776,1.4358,mm/s
2025-06-24 13:01:00,M01,x,0.9361,1.54,mm/s
2025-06-24 13:01:00,M01,y,1.0215,1.6716,mm/s
2025-06-24 13:01:00,M01,z,1.4718,2.5254,mm/s
2025-06-24 13:01:00,M02,x,1.0681,1.444,mm/s
2025-06-24 13:01:00,M02,y,1.1014,1.6774,mm/s
2025-06-24 13:01:00,M02,z,1.1562,1.6147,mm/s
2025-06-24 13:01:00,M03,x,0.932,1.2226,mm/s
2025-06-24 13:01:00,M03,y,1.0291,1.6757,mm/s
2025-06-24 13:01:00,M03,z,1.0516,1.8064,mm/s
2025-06-24 13:02:00,M01,x,1.0043,1.6611,mm/s
2025-06-24 13:02:00,M01,y,0.9825,1.3362,mm/s
2025-06-24 13:02:00,M01,z,1.4406,2.3456,mm/s
2025-06-24 13:02:00,M02,x,1.0334,1.8084,mm/s
2025-06-24 13:02:00,M02,y,1.0043,1.7555,mm/s
2025-06-24 13:02:00,M02,z,1.1078,1.8255,mm/s
2025-06-24 13:02:00,M03,x,0.8991,1.5897,mm/s
2025-06-24 13:02:00,M03,y,0.9949,1.6111,mm/s
2025-06-24 13:02:00,M03,z,1.0285,1.5566,mm/s
2025-06-24 13:03:00,M01,x,0.935,1.6378,mm/s
2025-06-24 13:03:00,M01,y,1.0044,1.3871,mm/s
2025-06-24 13:03:00,M01,z,1.3937,1.8634,mm/s
2025-06-24 13:03:00,M02,x,1.0567,1.5495,mm/s
2025-06-24 13:03:00,M02,y,1.0613,1.4116,mm/s
2025-06-24 13:03:00,M02,z,1.1802,1.7942,mm/s
2025-06-24 13:03:00,M03,x,0.8914,1.378,mm/s
2025-06-24 13:03:00,M03,y,0.9995,1.3885,mm/s
2025-06-24 13:03:00,M03,z,0.9762,1.5092,mm/s
2025-06-24 13:04:00,M01,x,0.9923,1.3983,mm/s
2025-06-24 13:04:00,M01,y,1.0538,1.7089,mm/s
2025-06-24 13:04:00,M01,z,1.4841,2.006,mm/s
2025-06-24 13:04:00,M02,x,1.0169,1.359,mm/s
2025-06-24 13:04:00,M02,y,1.0726,1.6335,mm/s
2025-06-24 13:04:00,M02,z,1.1368,1.9874,mm/s
2025-06-24 13:04:00,M03,x,0.934,1.6499,mm/s
2025-06-24 13:04:00,M03,y,0.996,1.6258,mm/s
2025-06-24 13:04:00,M03,z,0.9936,1.7411,mm/s
2025-06-24 13:05:00,M01,x,1.0117,1.6059,mm/s
2025-06-24 13:05:00,M01,y,0.9056,1.3995,mm/s
2025-06-24 13:05:00,M01,z,1.4221,2.1588,mm/s
2025-06-24 13:05:00,M02,x,1.0888,1.843,mm/s
2025-06-24 13:05:00,M02,y,1.0421,1.6362,mm/s
2025-06-24 13:05:00,M02,z,1.2493,2.135,mm/s
2025-06-24 13:05:00,M03,x,0.9021,1.3902,mm/s
2025-06-24 13:05:00,M03,y,0.8647,1.2793,mm/s
2025-06-24 13:05:00,M03,z,0.9616,1.5779,mm/s
2025-06-24 13:06:00,M01,x,0.9041,1.6088,mm/s
2025-06-24 13:06:00,M01,y,1.0331,1.3899,mm/s
2025-06-24 13:06:00,M01,z,1.333,1.7865,mm/s
2025-06-24 13:06:00,M02,x,1.028,1.5727,mm/s
2025-06-24 13:06:00,M02,y,1.106,1.5355,mm/s
2025-06-24 13:06:00,M02,z,1.0925,1.4417,mm/s
2025-06-24 13:06:00,M03,x,0.8806,1.4512,mm/s
2025-06-24 13:06:00,M03,y,0.9673,1.6911,mm/s
2025-06-24 13:06:00,M03,z,0.9743,1.3079,mm/s
2025-06-24 13:07:00,M01,x,0.9224,1.491,mm/s
2025-06-24 13:07:00,M01,y,0.998,1.3938,mm/s
2025-06-24 13:07:00,M01,z,1.4119,2.3436,mm/s
2025-06-24 13:07:00,M02,x,1.0113,1.3465,mm/s
2025-06-24 13:07:00,M02,y,1.0744,1.6871,mm/s
2025-06-24 13:07:00,M02,z,1.1325,1.9446,mm/s
2025-06-24 13:07:00,M03,x,0.9462,1.4426,mm/s
2025-06-24 13:07:00,M03,y,0.961,1.2762,mm/s
2025-06-24 13:07:00,M03,z,0.9997,1.6934,mm/s
2025-06-24 13:08:00,M01,x,0.9693,1.6513,mm/s
2025-06-24 13:08:00,M01,y,1.0053,1.6423,mm/s
2025-06-24 13:08:00,M01,z,1.3768,2.3917,mm/s
2025-06-24 13:08:00,M02,x,1.0656,1.4646,mm/s
2025-06-24 13:08:00,M02,y,1.0201,1.3449,mm/s
2025-06-24 13:08:00,M02,z,1.1065,1.5168,mm/s
2025-06-24 13:08:00,M03,x,0.8743,1.5379,mm/s
2025-06-24 13:08:00,M03,y,0.9128,1.2075,mm/s
2025-06-24 13:08:00,M03,z,0.9936,1.3773,mm/s
2025-06-24 13:09:00,M01,x,0.9298,1.232,mm/s
2025-06-24 13:09:00,M01,y,0.9749,1.4897,mm/s
2025-06-24 13:09:00,M01,z,1.5028,2.0819,mm/s
2025-06-24 13:09:00,M02,x,0.9879,1.3368,mm/s
2025-06-24 13:09:00,M02,y,1.06,1.6415,mm/s
2025-06-24 13:09:00,M02,z,1.1586,1.9722,mm/s
2025-06-24 13:09:00,M03,x,0.8731,1.3211,mm/s
2025-06-24 13:09:00,M03,y,0.9928,1.6274,mm/s
2025-06-24 13:09:00,M03,z,0.8948,1.3083,mm/s
2025-06-24 13:10:00,M01,x,1.0018,1.3711,mm/s
2025-06-24 13:10:00,M01,y,0.9921,1.7046,mm/s
2025-06-24 13:10:00,M01,z,1.4557,2.3241,mm/s
2025-06-24 13:10:00,M02,x,0.9845,1.445,mm/s
2025-06-24 13:10:00,M02,y,1.116,1.6825,mm/s
2025-06-24 13:10:00,M02,z,1.1652,1.9204,mm/s
2025-06-24 13:10:00,M03,x,0.8594,1.515,mm/s
2025-06-24 13:10:00,M03,y,0.9358,1.2356,mm/s
2025-06-24 13:10:00,M03,z,1.0628,1.7071,mm/s
2025-06-24 13:11:00,M01,x,0.9956,1.6814,mm/s
2025-06-24 13:11:00,M01,y,1.046,1.3631,mm/s
2025-06-24 13:11:00,M01,z,1.4433,2.0058,mm/s
2025-06-24 13:11:00,M02,x,1.0992,1.9164,mm/s
2025-06-24 13:11:00,M02,y,1.1309,1.7055,mm/s
2025-06-24 13:11:00,M02,z,1.1743,1.9331,mm/s
2025-06-24 13:11:00,M03,x,0.8356,1.1724,mm/s
2025-06-24 13:11:00,M03,y,0.9189,1.3839,mm/s
2025-06-24 13:11:00,M03,z,0.9625,1.7027,mm/s
2025-06-24 13:12:00,M01,x,0.9415,1.3087,mm/s
2025-06-24 13:12:00,M01,y,0.9929,1.5389,mm/s
2025-06-24 13:12:00,M01,z,1.4935,2.5259,mm/s
2025-06-24 13:12:00,M02,x,1.0327,1.5221,mm/s
2025-06-24 13:12:00,M02,y,1.1293,1.5344,mm/s
2025-06-24 13:12:00,M02,z,1.1508,1.8011,mm/s
2025-06-24 13:12:00,M03,x,0.9313,1.5651,mm/s
2025-06-24 13:12:00,M03,y,0.9714,1.525,mm/s
2025-06-24 13:12:00,M03,z,1.0132,1.6512,mm/s
2025-06-24 13:13:00,M01,x,1.0173,1.4631,mm/s
2025-06-24 13:13:00,M01,y,1.0247,1.6832,mm/s
2025-06-24 13:13:00,M01,z,1.5082,2.6911,mm/s
2025-06-24 13:13:00,M02,x,1.0254,1.6766,mm/s
2025-06-24 13:13:00,M02,y,1.104,1.459,mm/s
2025-06-24 13:13:00,M02,z,1.1299,1.7144,mm/s
2025-06-24 13:13:00,M03,x,0.8741,1.2824,mm/s
2025-06-24 13:13:00,M03,y,0.9729,1.2858,mm/s
2025-06-24 13:13:00,M03,z,0.9366,1.5643,mm/s
2025-06-24 13:14:00,M01,x,0.9722,1.6457,mm/s
2025-06-24 13:14:00,M01,y,0.9887,1.5251,mm/s
2025-06-24 13:14:00,M01,z,1.5058,2.5007,mm/s
2025-06-24 13:14:00,M02,x,1.1066,1.7665,mm/s
2025-06-24 13:14:00,M02,y,1.0878,1.7823,mm/s
2025-06-24 13:14:00,M02,z,1.1737,1.7169,mm/s
2025-06-24 13:14:00,M03,x,0.9064,1.2228,mm/s
2025-06-24 13:14:00,M03,y,0.915,1.527,mm/s
2025-06-24 13:14:00,M03,z,1.0266,1.4478,mm/s
2025-06-24 13:15:00,M01,x,0.9217,1.4153,mm/s
2025-06-24 13:15:00,M01,y,0.9163,1.2576,mm/s
2025-06-24 13:15:00,M01,z,1.452,2.5612,mm/s
2025-06-24 13:15:00,M02,x,1.012,1.3846,mm/s
2025-06-24 13:15:00,M02,y,1.111,1.8442,mm/s
2025-06-24 13:15:00,M02,z,1.0764,1.5081,mm/s
2025-06-24 13:15:00,M03,x,0.8196,1.1176,mm/s
2025-06-24 13:15:00,M03,y,0.945,1.293,mm/s
2025-06-24 13:15:00,M03,z,0.9869,1.7032,mm/s
2025-06-24 13:16:00,M01,x,0.9263,1.3633,mm/s
2025-06-24 13:16:00,M01,y,1.0063,1.7542,mm/s
2025-06-24 13:16:00,M01,z,1.3888,2.2485,mm/s
2025-06-24 13:16:00,M02,x,1.0072,1.6173,mm/s
2025-06-24 13:16:00,M02,y,1.1511,1.9885,mm/s
2025-06-24 13:16:00,M02,z,1.2429,1.6695,mm/s
2025-06-24 13:16:00,M03,x,0.9289,1.67,mm/s
2025-06-24 13:16:00,M03,y,0.9137,1.4581,mm/s
2025-06-24 13:16:00,M03,z,1.0168,1.693,mm/s
2025-06-24 13:17:00,M01,x,0.9223,1.5385,mm/s
2025-06-24 13:17:00,M01,y,1.0007,1.5908,mm/s
2025-06-24 13:17:00,M01,z,1.4819,2.5873,mm/s
2025-06-24 13:17:00,M02,x,1.031,1.636,mm/s
2025-06-24 13:17:00,M02,y,1.0876,1.4166,mm/s
2025-06-24 13:17:00,M02,z,1.1613,1.783,mm/s
2025-06-24 13:17:00,M03,x,0.8986,1.5135,mm/s
2025-06-24 13:17:00,M03,y,0.9981,1.5367,mm/s
2025-06-24 13:17:00,M03,z,1.0103,1.7165,mm/s
2025-06-24 13:18:00,M01,x,0.969,1.3762,mm/s
2025-06-24 13:18:00,M01,y,0.9604,1.5167,mm/s
2025-06-24 13:18:00,M01,z,1.5122,2.6841,mm/s
2025-06-24 13:18:00,M02,x,1.0551,1.4416,mm/s
2025-06-24 13:18:00,M02,y,1.0836,1.4578,mm/s
2025-06-24 13:18:00,M02,z,1.2054,1.8562,mm/s
2025-06-24 13:18:00,M03,x,0.8789,1.5196,mm/s
2025-06-24 13:18:00,M03,y,1.0087,1.6882,mm/s
2025-06-24 13:18:00,M03,z,1.0435,1.7593,mm/s
2025-06-24 13:19:00,M01,x,0.9567,1.6619,mm/s
2025-06-24 13:19:00,M01,y,0.9415,1.3983,mm/s
2025-06-24 13:19:00,M01,z,1.4883,2.2803,mm/s
2025-06-24 13:19:00,M02,x,0.9969,1.3312,mm/s
2025-06-24 13:19:00,M02,y,1.041,1.8183,mm/s
2025-06-24 13:19:00,M02,z,1.1449,1.7322,mm/s
2025-06-24 13:19:00,M03,x,0.9089,1.3042,mm/s
2025-06-24 13:19:00,M03,y,0.9972,1.6925,mm/s
2025-06-24 13:19:00,M03,z,0.9834,1.6657,mm/s
2025-06-24 13:20:00,M01,x,1.0221,1.7047,mm/s
2025-06-24 13:20:00,M01,y,1.0402,1.3808,mm/s
2025-06-24 13:20:00,M01,z,1.5064,2.6271,mm/s
2025-06-24 13:20:00,M02,x,1.0298,1.3959,mm/s
2025-06-24 13:20:00,M02,y,1.0631,1.5763,mm/s
2025-06-24 13:20:00,M02,z,1.1916,1.6535,mm/s
2025-06-24 13:20:00,M03,x,0.8861,1.4662,mm/s
2025-06-24 13:20:00,M03,y,0.9446,1.3247,mm/s
2025-06-24 13:20:00,M03,z,1.0293,1.3965,mm/s
2025-06-24 13:21:00,M01,x,0.9465,1.4569,mm/s
2025-06-24 13:21:00,M01,y,1.0489,1.8666,mm/s
2025-06-24 13:21:00,M01,z,1.4316,2.0113,mm/s
2025-06-24 13:21:00,M02,x,1.0491,1.5488,mm/s
2025-06-24 13:21:00,M02,y,1.0714,1.536,mm/s
2025-06-24 13:21:00,M02,z,1.1363,1.5132,mm/s
2025-06-24 13:21:00,M03,x,0.8708,1.2824,mm/s
2025-06-24 13:21:00,M03,y,0.9013,1.227,mm/s
2025-06-24 13:21:00,M03,z,1.0042,1.6619,mm/s
2025-06-24 13:22:00,M01,x,0.9285,1.3427,mm/s
2025-06-24 13:22:00,M01,y,0.9556,1.539,mm/s
2025-06-24 13:22:00,M01,z,1.4822,2.5263,mm/s
2025-06-24 13:22:00,M02,x,0.9583,1.6966,mm/s
2025-06-24 13:22:00,M02,y,1.1773,1.8,mm/s
2025-06-24 13:22:00,M02,z,1.1838,1.5864,mm/s
2025-06-24 13:22:00,M03,x,0.9264,1.6474,mm/s
2025-06-24 13:22:00,M03,y,0.9303,1.2603,mm/s
2025-06-24 13:22:00,M03,z,0.99,1.5327,mm/s
2025-06-24 13:23:00,M01,x,1.011,1.7566,mm/s
2025-06-24 13:23:00,M01,y,0.9443,1.366,mm/s
2025-06-24 13:23:00,M01,z,1.4465,2.5817,mm/s
2025-06-24 13:23:00,M02,x,1.0294,1.5167,mm/s
2025-06-24 13:23:00,M02,y,1.0945,1.6658,mm/s
2025-06-24 13:23:00,M02,z,1.1296,1.504,mm/s
2025-06-24 13:23:00,M03,x,0.8738,1.5168,mm/s
2025-06-24 13:23:00,M03,y,0.9608,1.5587,mm/s
2025-06-24 13:23:00,M03,z,1.0965,1.6512,mm/s
2025-06-24 13:24:00,M01,x,0.9183,1.3436,mm/s
2025-06-24 13:24:00,M01,y,1.0481,1.6735,mm/s
2025-06-24 13:24:00,M01,z,1.4298,2.1771,mm/s
2025-06-24 13:24:00,M02,x,0.9774,1.4192,mm/s
2025-06-24 13:24:00,M02,y,1.1477,1.5906,mm/s
2025-06-24 13:24:00,M02,z,1.2021,1.719,mm/s
2025-06-24 13:24:00,M03,x,0.7942,1.3381,mm/s
2025-06-24 13:24:00,M03,y,0.9605,1.2714,mm/s
2025-06-24 13:24:00,M03,z,0.9734,1.3464,mm/s
2025-06-24 13:25:00,M01,x,0.9852,1.736,mm/s
2025-06-24 13:25:00,M01,y,0.9922,1.7727,mm/s
2025-06-24 13:25:00,M01,z,1.4244,2.4495,mm/s
2025-06-24 13:25:00,M02,x,1.0292,1.4169,mm/s
2025-06-24 13:25:00,M02,y,1.0445,1.4821,mm/s
2025-06-24 13:25:00,M02,z,1.1837,1.6137,mm/s
2025-06-24 13:25:00,M03,x,0.9089,1.2999,mm/s
2025-06-24 13:25:00,M03,y,0.9706,1.2786,mm/s
2025-06-24 13:25:00,M03,z,1.0471,1.5272,mm/s
2025-06-24 13:26:00,M01,x,0.9285,1.4577,mm/s
2025-06-24 13:26:00,M01,y,1.0321,1.4256,mm/s
2025-06-24 13:26:00,M01,z,1.4289,2.1466,mm/s
2025-06-24 13:26:00,M02,x,1.1353,1.7594,mm/s
2025-06-24 13:26:00,M02,y,1.1271,1.6457,mm/s
2025-06-24 13:26:00,M02,z,1.185,1.543,mm/s
2025-06-24 13:26:00,M03,x,0.8921,1.3075,mm/s
2025-06-24 13:26:00,M03,y,0.8413,1.3904,mm/s
2025-06-24 13:26:00,M03,z,0.9673,1.7141,mm/s
2025-06-24 13:27:00,M01,x,0.9554,1.7105,mm/s
2025-06-24 13:27:00,M01,y,0.9798,1.5506,mm/s
2025-06-24 13:27:00,M01,z,1.4487,2.5402,mm/s
2025-06-24 13:27:00,M02,x,0.9929,1.654,mm/s
2025-06-24 13:27:00,M02,y,1.1218,1.9632,mm/s
2025-06-24 13:27:00,M02,z,1.1824,1.7193,mm/s
2025-06-24 13:27:00,M03,x,0.9389,1.4091,mm/s
2025-06-24 13:27:00,M03,y,0.9735,1.3106,mm/s
2025-06-24 13:27:00,M03,z,0.9634,1.2789,mm/s
2025-06-24 13:28:00,M01,x,0.9166,1.2934,mm/s
2025-06-24 13:28:00,M01,y,0.9589,1.6952,mm/s
2025-06-24 13:28:00,M01,z,1.4585,2.2887,mm/s
2025-06-24 13:28:00,M02,x,1.0584,1.6117,mm/s
2025-06-24 13:28:00,M02,y,1.0919,1.6989,mm/s
2025-06-24 13:28:00,M02,z,1.1349,1.5857,mm/s
2025-06-24 13:28:00,M03,x,0.8775,1.5547,mm/s
2025-06-24 13:28:00,M03,y,0.9997,1.7537,mm/s
2025-06-24 13:28:00,M03,z,0.9855,1.7019,mm/s
2025-06-24 13:29:00,M01,x,0.9673,1.4363,mm/s
2025-06-24 13:29:00,M01,y,0.9772,1.442,mm/s
2025-06-24 13:29:00,M01,z,1.4847,2.6558,mm/s
2025-06-24 13:29:00,M02,x,1.0621,1.7673,mm/s
2025-06-24 13:29:00,M02,y,1.0878,1.6558,mm/s
2025-06-24 13:29:00,M02,z,1.2221,1.7651,mm/s
2025-06-24 13:29:00,M03,x,0.8966,1.5268,mm/s
2025-06-24 13:29:00,M03,y,0.9913,1.733,mm/s
2025-06-24 13:29:00,M03,z,0.9922,1.3591,mm/s
2025-06-24 13:30:00,M01,x,0.9355,1.3133,mm/s
2025-06-24 13:30:00,M01,y,0.9912,1.5238,mm/s
2025-06-24 13:30:00,M01,z,1.5416,2.055,mm/s
2025-06-24 13:30:00,M02,x,0.9631,1.7144,mm/s
2025-06-24 13:30:00,M02,y,1.1007,1.6563,mm/s
2025-06-24 13:30:00,M02,z,1.1328,1.9906,mm/s
2025-06-24 13:30:00,M03,x,0.8562,1.4171,mm/s
2025-06-24 13:30:00,M03,y,0.9761,1.6375,mm/s
2025-06-24 13:30:00,M03,z,1.0167,1.5158,mm/s
2025-06-24 13:31:00,M01,x,0.9695,1.5288,mm/s
2025-06-24 13:31:00,M01,y,1.0722,1.8413,mm/s
2025-06-24 13:31:00,M01,z,1.4834,2.1538,mm/s
2025-06-24 13:31:00,M02,x,1.0084,1.3245,mm/s
2025-06-24 13:31:00,M02,y,1.0838,1.4103,mm/s
2025-06-24 13:31:00,M02,z,1.142,1.961,mm/s
2025-06-24 13:31:00,M03,x,0.9997,1.5358,mm/s
2025-06-24 13:31:00,M03,y,0.902,1.3607,mm/s
2025-06-24 13:31:00,M03,z,0.9305,1.4385,mm/s
2025-06-24 13:32:00,M01,x,0.9386,1.2762,mm/s
2025-06-24 13:32:00,M01,y,0.9723,1.3988,mm/s
