transaction_id,account_id,customer_id,transaction_type,amount,currency,balance_after,merchant_name,merchant_category,description,status,initiated_at,completed_at,channel,reference_number,failure_reason,notes
TXN-2026-000716,ACC-100131,CUST-B089,DEBIT,551.18,USD,123013.78,BP,GAS,Debit at BP,FAILED,2026-01-30 22:09:35,,MOBILE,REF-08C5C8C7,ACCOUNT_FROZEN,
TXN-2026-000717,ACC-100131,CUST-B089,DEBIT,1990.66,USD,121023.12,Verizon,TELECOM,Debit at Verizon,PENDING,2025-06-30 17:20:42,2025-06-30 17:52:42,ATM,REF-052BADB7,,
TXN-2026-000718,ACC-100131,CUST-B089,TRANSFER,333.85,USD,120689.27,Verizon,TELECOM,Transfer at Verizon,COMPLETED,2025-08-20 12:50:52,2025-08-20 13:19:52,MOBILE,REF-A171EA94,,
TXN-2026-000719,ACC-100131,CUST-B089,PAYMENT,1493.19,USD,119196.08,Comcast,UTILITIES,Payment at Comcast,COMPLETED,2026-04-29 08:23:01,2026-04-29 08:25:01,POS,REF-E3F7D9D4,,
TXN-2026-000720,ACC-100131,CUST-B089,PAYMENT,1342.24,USD,117853.84,Netflix,SUBSCRIPTION,Payment at Netflix,COMPLETED,2025-11-28 07:04:55,2025-11-28 07:08:55,ONLINE,REF-AFEDA304,,
TXN-2026-000721,ACC-100131,CUST-B089,DEBIT,944.22,USD,116909.62,Planet Fitness,FITNESS,Debit at Planet Fitness,PENDING,2025-09-17 09:47:27,2025-09-17 09:57:27,SYSTEM,REF-61FC05A5,,
TXN-2026-000722,ACC-100131,CUST-B089,DEBIT,591.82,USD,116317.80,Best Buy,ELECTRONICS,Debit at Best Buy,COMPLETED,2025-12-25 15:20:05,2025-12-25 15:30:05,POS,REF-6C149478,,
TXN-2026-000723,ACC-100132,CUST-B163,DEBIT,884.11,USD,6484.36,Starbucks,CAFE,Debit at Starbucks,FAILED,2025-08-09 02:31:23,,MOBILE,REF-AF003B7D,ACCOUNT_FROZEN,
TXN-2026-000724,ACC-100132,CUST-B163,DEBIT,784.28,USD,5700.08,Whole Foods Market,GROCERY,Debit at Whole Foods Market,COMPLETED,2025-09-28 17:47:25,2025-09-28 18:25:25,MOBILE,REF-5EE56763,,
TXN-2026-000725,ACC-100132,CUST-B163,DEBIT,752.42,USD,4947.66,DoorDash,FOOD_DELIVERY,Debit at DoorDash,COMPLETED,2025-09-01 15:21:25,2025-09-01 15:22:25,POS,REF-3977EFE1,,
TXN-2026-000726,ACC-100132,CUST-B163,DEBIT,1361.52,USD,3586.14,Walgreens,HEALTH,Debit at Walgreens,COMPLETED,2025-06-25 12:48:03,2025-06-25 13:44:03,ONLINE,REF-B0B81C55,,
TXN-2026-000727,ACC-100132,CUST-B163,DEBIT,834.28,USD,2751.86,Uber,TRANSPORT,Debit at Uber,COMPLETED,2025-07-12 19:41:09,2025-07-12 20:01:09,ONLINE,REF-96E3A5D9,,
TXN-2026-000728,ACC-100132,CUST-B163,DEBIT,1868.98,USD,882.88,Zelle,TRANSFER,Debit at Zelle,COMPLETED,2025-11-01 10:15:45,2025-11-01 10:22:45,POS,REF-26279E93,,
TXN-2026-000729,ACC-100132,CUST-B163,PAYMENT,351.38,USD,531.50,Chase Bank ATM,ATM,Payment at Chase Bank ATM,COMPLETED,2025-11-04 04:12:42,2025-11-04 04:12:42,MOBILE,REF-131213C7,,
TXN-2026-000730,ACC-100132,CUST-B163,DEBIT,1317.63,USD,0.00,Shell,GAS,Debit at Shell,COMPLETED,2025-09-17 03:24:47,2025-09-17 03:47:47,ONLINE,REF-ACC02208,,
TXN-2026-000731,ACC-100132,CUST-B163,CREDIT,1536.25,USD,1536.25,Verizon,TELECOM,Credit at Verizon,PENDING,2025-12-12 00:23:09,2025-12-12 00:29:09,SYSTEM,REF-C144AAA0,,
TXN-2026-000732,ACC-100133,CUST-B085,DEBIT,1201.73,USD,21732.87,Chevron,GAS,Debit at Chevron,FAILED,2026-02-01 00:10:16,,ATM,REF-C2E817E1,ACCOUNT_FROZEN,
TXN-2026-000733,ACC-100133,CUST-B085,PAYMENT,1956.15,USD,19776.72,Lyft,TRANSPORT,Payment at Lyft,COMPLETED,2026-02-14 19:01:26,2026-02-14 19:22:26,SYSTEM,REF-848CF10C,,
TXN-2026-000734,ACC-100133,CUST-B085,WIRE,1024.50,USD,18752.22,Planet Fitness,FITNESS,Wire at Planet Fitness,PENDING,2026-03-16 02:12:24,2026-03-16 02:49:24,POS,REF-6EE77E77,,
TXN-2026-000735,ACC-100133,CUST-B085,DEBIT,1234.62,USD,17517.60,Shell,GAS,Debit at Shell,COMPLETED,2025-07-19 04:17:14,2025-07-19 05:04:14,ONLINE,REF-26C4F4DA,,
TXN-2026-000736,ACC-100133,CUST-B085,DEBIT,124.55,USD,17393.05,Zelle,TRANSFER,Debit at Zelle,COMPLETED,2025-10-24 10:48:47,2025-10-24 11:00:47,ONLINE,REF-2F153ECE,,
TXN-2026-000737,ACC-100134,CUST-B064,DEBIT,1847.20,USD,0.00,Target,RETAIL,Debit at Target,PENDING,2026-01-19 06:27:53,2026-01-19 06:55:53,ATM,REF-35C41D0F,,
TXN-2026-000738,ACC-100134,CUST-B064,CREDIT,638.49,USD,638.49,Netflix,SUBSCRIPTION,Credit at Netflix,PENDING,2026-04-02 15:06:00,2026-04-02 15:39:00,MOBILE,REF-1D29913D,,
TXN-2026-000739,ACC-100134,CUST-B064,DEBIT,461.87,USD,176.62,McDonald's,RESTAURANT,Debit at McDonald's,COMPLETED,2026-03-12 14:52:21,2026-03-12 15:07:21,POS,REF-990E9C4E,,
TXN-2026-000740,ACC-100134,CUST-B064,DEBIT,1218.09,USD,0.00,BP,GAS,Debit at BP,COMPLETED,2025-10-27 03:42:23,2025-10-27 03:53:23,POS,REF-3FE0FFF9,,
TXN-2026-000741,ACC-100134,CUST-B064,TRANSFER,144.62,USD,0.00,Costco,GROCERY,Transfer at Costco,FAILED,2025-08-14 17:54:28,,ONLINE,REF-C1C33433,ACCOUNT_FROZEN,
TXN-2026-000742,ACC-100134,CUST-B064,DEBIT,1187.30,USD,0.00,Apple Store,ELECTRONICS,Debit at Apple Store,COMPLETED,2026-04-19 19:32:24,2026-04-19 19:45:24,POS,REF-EE14B55D,,
TXN-2026-000743,ACC-100134,CUST-B064,TRANSFER,626.37,USD,0.00,LA Fitness,FITNESS,Transfer at LA Fitness,COMPLETED,2026-03-08 06:29:13,2026-03-08 06:56:13,ONLINE,REF-2DB5FC27,,
TXN-2026-000744,ACC-100134,CUST-B064,CREDIT,1154.96,USD,1154.96,Chipotle,RESTAURANT,Credit at Chipotle,PENDING,2026-02-02 20:15:23,2026-02-02 21:10:23,POS,REF-D3A14AA0,,
TXN-2026-000745,ACC-100134,CUST-B064,WIRE,758.55,USD,396.41,PG&E,UTILITIES,Wire at PG&E,COMPLETED,2025-11-30 19:22:03,2025-11-30 19:54:03,MOBILE,REF-4FF0D5E0,,
TXN-2026-000746,ACC-100135,CUST-B096,DEBIT,1525.05,USD,36285.51,Delta Airlines,TRAVEL,Debit at Delta Airlines,FAILED,2025-11-13 23:37:53,,SYSTEM,REF-6F162734,LIMIT_EXCEEDED,
TXN-2026-000747,ACC-100135,CUST-B096,DEBIT,1107.94,USD,35177.57,Nordstrom,RETAIL,Debit at Nordstrom,COMPLETED,2025-08-08 05:38:10,2025-08-08 06:07:10,ATM,REF-77CE34E5,,
TXN-2026-000748,ACC-100135,CUST-B096,TRANSFER,148.52,USD,35029.05,Comcast,UTILITIES,Transfer at Comcast,COMPLETED,2025-07-24 01:43:46,2025-07-24 01:55:46,ONLINE,REF-C4783BB3,,
TXN-2026-000749,ACC-100135,CUST-B096,DEBIT,1724.00,USD,33305.05,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2026-03-11 15:31:44,2026-03-11 16:02:44,MOBILE,REF-CBB1EE85,,
TXN-2026-000750,ACC-100135,CUST-B096,PAYMENT,771.15,USD,32533.90,AT&T,TELECOM,Payment at AT&T,COMPLETED,2025-09-28 13:00:17,2025-09-28 13:37:17,POS,REF-3C5F7F2A,,
TXN-2026-000751,ACC-100136,CUST-B059,DEBIT,392.49,USD,33923.04,Comcast,UTILITIES,Debit at Comcast,FAILED,2025-11-17 10:35:29,,SYSTEM,REF-F5A6CA2A,LIMIT_EXCEEDED,
TXN-2026-000752,ACC-100136,CUST-B059,PAYMENT,1394.43,USD,32528.61,United Airlines,TRAVEL,Payment at United Airlines,PENDING,2026-02-08 18:53:12,2026-02-08 19:20:12,ONLINE,REF-7D88709E,,
TXN-2026-000753,ACC-100136,CUST-B059,DEBIT,1843.33,USD,30685.28,Delta Airlines,TRAVEL,Debit at Delta Airlines,COMPLETED,2025-10-19 08:37:31,2025-10-19 09:20:31,ONLINE,REF-144B3E29,,
TXN-2026-000754,ACC-100136,CUST-B059,TRANSFER,1888.81,USD,28796.47,Chevron,GAS,Transfer at Chevron,COMPLETED,2025-07-28 05:33:49,2025-07-28 06:11:49,ONLINE,REF-360B53AB,,
TXN-2026-000755,ACC-100137,CUST-B115,DEBIT,1290.57,USD,102967.06,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,FAILED,2025-10-28 06:22:49,,SYSTEM,REF-2A6A04F7,INSUFFICIENT_FUNDS,
TXN-2026-000756,ACC-100137,CUST-B115,WIRE,335.82,USD,102631.24,DoorDash,FOOD_DELIVERY,Wire at DoorDash,COMPLETED,2025-11-13 18:43:49,2025-11-13 19:02:49,SYSTEM,REF-22C8EB4D,,
TXN-2026-000757,ACC-100137,CUST-B115,CREDIT,1469.20,USD,104100.44,Comcast,UTILITIES,Credit at Comcast,FAILED,2026-03-20 05:27:23,,SYSTEM,REF-9C48E53A,INSUFFICIENT_FUNDS,
TXN-2026-000758,ACC-100137,CUST-B115,DEBIT,541.70,USD,103558.74,Chase Bank ATM,ATM,Debit at Chase Bank ATM,COMPLETED,2025-08-21 08:55:10,2025-08-21 09:20:10,POS,REF-A78D7299,,
TXN-2026-000759,ACC-100138,CUST-B132,DEBIT,198.26,USD,1565.22,United Airlines,TRAVEL,Debit at United Airlines,COMPLETED,2026-03-28 11:48:48,2026-03-28 12:21:48,ATM,REF-66140318,,
TXN-2026-000760,ACC-100138,CUST-B132,DEBIT,356.92,USD,1208.30,LA Fitness,FITNESS,Debit at LA Fitness,COMPLETED,2025-08-12 09:22:27,2025-08-12 09:34:27,SYSTEM,REF-1A787A6D,,
TXN-2026-000761,ACC-100138,CUST-B132,TRANSFER,1136.35,USD,71.95,Home Depot,HOME_IMPROVEMENT,Transfer at Home Depot,PENDING,2025-08-22 13:19:38,2025-08-22 13:22:38,ONLINE,REF-3AF946CA,,
TXN-2026-000762,ACC-100138,CUST-B132,WIRE,884.26,USD,0.00,Chevron,GAS,Wire at Chevron,COMPLETED,2026-01-29 12:01:47,2026-01-29 12:41:47,ATM,REF-EE7C54AB,,
TXN-2026-000763,ACC-100138,CUST-B132,WIRE,253.74,USD,0.00,Apple Store,ELECTRONICS,Wire at Apple Store,COMPLETED,2025-06-25 22:58:09,2025-06-25 23:35:09,MOBILE,REF-A5483866,,
TXN-2026-000764,ACC-100139,CUST-B152,DEBIT,126.81,USD,5189.92,Best Buy,ELECTRONICS,Debit at Best Buy,COMPLETED,2026-03-19 23:16:18,2026-03-19 23:58:18,POS,REF-87992538,,
TXN-2026-000765,ACC-100139,CUST-B152,DEBIT,1047.06,USD,4142.86,Best Buy,ELECTRONICS,Debit at Best Buy,FAILED,2025-06-03 19:41:10,,MOBILE,REF-81FFB1E3,LIMIT_EXCEEDED,
TXN-2026-000766,ACC-100139,CUST-B152,PAYMENT,1210.72,USD,2932.14,Delta Airlines,TRAVEL,Payment at Delta Airlines,COMPLETED,2025-10-09 16:52:30,2025-10-09 17:48:30,ATM,REF-B29ECAC6,,
TXN-2026-000767,ACC-100139,CUST-B152,PAYMENT,1331.83,USD,1600.31,BP,GAS,Payment at BP,FAILED,2025-10-25 23:16:34,,POS,REF-2D96BD21,INSUFFICIENT_FUNDS,
TXN-2026-000768,ACC-100139,CUST-B152,WIRE,1451.81,USD,148.50,Airbnb,TRAVEL,Wire at Airbnb,COMPLETED,2025-07-24 22:17:50,,SYSTEM,REF-224CAE98,,
TXN-2026-000769,ACC-100139,CUST-B152,DEBIT,740.02,USD,0.00,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2026-01-27 03:27:19,2026-01-27 04:22:19,MOBILE,REF-E7EBEAEA,,
TXN-2026-000770,ACC-100139,CUST-B152,DEBIT,1972.43,USD,0.00,DoorDash,FOOD_DELIVERY,Debit at DoorDash,COMPLETED,2026-04-12 14:09:30,2026-04-12 14:49:30,POS,REF-BFD68225,,
TXN-2026-000771,ACC-100139,CUST-B152,TRANSFER,470.95,USD,0.00,CVS Pharmacy,HEALTH,Transfer at CVS Pharmacy,PENDING,2025-12-06 04:12:15,2025-12-06 04:51:15,ATM,REF-9ACC9079,,
TXN-2026-000772,ACC-100139,CUST-B152,TRANSFER,1973.81,USD,0.00,LA Fitness,FITNESS,Transfer at LA Fitness,PENDING,2026-04-29 20:45:03,2026-04-29 20:51:03,ATM,REF-64883D82,,
TXN-2026-000773,ACC-100140,CUST-B041,DEBIT,1740.37,USD,6790.11,DoorDash,FOOD_DELIVERY,Debit at DoorDash,COMPLETED,2026-01-09 02:25:32,2026-01-09 03:10:32,ONLINE,REF-5524853B,,
TXN-2026-000774,ACC-100140,CUST-B041,DEBIT,606.19,USD,6183.92,United Airlines,TRAVEL,Debit at United Airlines,COMPLETED,2026-02-17 09:23:38,2026-02-17 10:18:38,MOBILE,REF-BAD79836,,
TXN-2026-000775,ACC-100140,CUST-B041,TRANSFER,1326.97,USD,4856.95,Home Depot,HOME_IMPROVEMENT,Transfer at Home Depot,PENDING,2025-09-02 13:21:56,2025-09-02 13:31:56,POS,REF-237F7FD0,,
TXN-2026-000776,ACC-100140,CUST-B041,WIRE,1986.76,USD,2870.19,Best Buy,ELECTRONICS,Wire at Best Buy,COMPLETED,2025-06-12 08:22:00,2025-06-12 09:21:00,MOBILE,REF-C631838D,,
TXN-2026-000777,ACC-100140,CUST-B041,DEBIT,1439.75,USD,1430.44,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2026-02-14 14:56:32,2026-02-14 15:53:32,ONLINE,REF-755874FD,,
TXN-2026-000778,ACC-100140,CUST-B041,TRANSFER,185.43,USD,1245.01,Nordstrom,RETAIL,Transfer at Nordstrom,FAILED,2026-02-24 15:53:57,,ATM,REF-8F9F6426,INSUFFICIENT_FUNDS,
TXN-2026-000779,ACC-100140,CUST-B041,WIRE,1309.57,USD,0.00,Comcast,UTILITIES,Wire at Comcast,COMPLETED,2026-04-01 21:29:36,2026-04-01 22:23:36,ONLINE,REF-D5F458C4,,
TXN-2026-000780,ACC-100140,CUST-B041,CREDIT,235.80,USD,235.80,Shell,GAS,Credit at Shell,PENDING,2025-07-05 01:14:24,2025-07-05 01:35:24,ONLINE,REF-17D871CF,,
TXN-2026-000781,ACC-100141,CUST-B061,PAYMENT,259.20,USD,6074.03,Home Depot,HOME_IMPROVEMENT,Payment at Home Depot,PENDING,2025-09-30 16:50:29,2025-09-30 17:26:29,ATM,REF-28AA916A,,
TXN-2026-000782,ACC-100141,CUST-B061,DEBIT,1695.00,USD,4379.03,Whole Foods Market,GROCERY,Debit at Whole Foods Market,PENDING,2025-11-12 13:09:22,2025-11-12 13:32:22,ONLINE,REF-46F61626,,
TXN-2026-000783,ACC-100141,CUST-B061,DEBIT,217.64,USD,4161.39,Marriott,TRAVEL,Debit at Marriott,COMPLETED,2025-06-04 13:38:35,2025-06-04 14:07:35,ATM,REF-63B57921,,
TXN-2026-000784,ACC-100141,CUST-B061,TRANSFER,1361.56,USD,2799.83,Shell,GAS,Transfer at Shell,PENDING,2025-07-28 06:06:14,2025-07-28 06:15:14,POS,REF-3885BA60,,
TXN-2026-000785,ACC-100141,CUST-B061,PAYMENT,621.24,USD,2178.59,Venmo,TRANSFER,Payment at Venmo,PENDING,2026-02-23 10:13:01,2026-02-23 11:07:01,MOBILE,REF-D7394331,,
TXN-2026-000786,ACC-100141,CUST-B061,TRANSFER,586.53,USD,1592.06,Grubhub,FOOD_DELIVERY,Transfer at Grubhub,PENDING,2025-10-25 07:10:44,,ONLINE,REF-633A34E4,,
TXN-2026-000787,ACC-100141,CUST-B061,DEBIT,1402.31,USD,189.75,Grubhub,FOOD_DELIVERY,Debit at Grubhub,COMPLETED,2025-06-21 09:57:12,2025-06-21 10:46:12,MOBILE,REF-5C9B8CA2,,
TXN-2026-000788,ACC-100141,CUST-B061,CREDIT,1968.86,USD,2158.61,AT&T,TELECOM,Credit at AT&T,FAILED,2026-02-12 00:39:29,,ATM,REF-B354F6F8,CARD_DECLINED,
TXN-2026-000789,ACC-100141,CUST-B061,TRANSFER,1980.68,USD,177.93,LA Fitness,FITNESS,Transfer at LA Fitness,COMPLETED,2026-03-22 06:24:29,2026-03-22 06:28:29,ATM,REF-8801FBC4,,
TXN-2026-000790,ACC-100142,CUST-B099,WIRE,199.15,USD,12896.03,DoorDash,FOOD_DELIVERY,Wire at DoorDash,FAILED,2025-10-04 14:28:46,,ATM,REF-95C48B8F,INSUFFICIENT_FUNDS,
TXN-2026-000791,ACC-100142,CUST-B099,DEBIT,1156.43,USD,11739.60,Airbnb,TRAVEL,Debit at Airbnb,FAILED,2025-11-19 14:39:17,,ONLINE,REF-73998FB6,ACCOUNT_FROZEN,
TXN-2026-000792,ACC-100142,CUST-B099,DEBIT,727.64,USD,11011.96,DoorDash,FOOD_DELIVERY,Debit at DoorDash,PENDING,2026-04-29 11:48:54,2026-04-29 12:31:54,ONLINE,REF-5662FF18,,
TXN-2026-000793,ACC-100142,CUST-B099,WIRE,1360.49,USD,9651.47,Comcast,UTILITIES,Wire at Comcast,COMPLETED,2025-08-05 07:57:04,2025-08-05 08:03:04,MOBILE,REF-53DE9594,,
TXN-2026-000794,ACC-100142,CUST-B099,DEBIT,239.11,USD,9412.36,Lyft,TRANSPORT,Debit at Lyft,COMPLETED,2025-12-18 04:12:14,2025-12-18 04:49:14,ONLINE,REF-467BD150,,
TXN-2026-000795,ACC-100142,CUST-B099,DEBIT,72.82,USD,9339.54,AT&T,TELECOM,Debit at AT&T,COMPLETED,2025-09-02 12:56:06,2025-09-02 13:15:06,ONLINE,REF-7A142B9F,,
TXN-2026-000796,ACC-100143,CUST-B062,DEBIT,1556.57,USD,125580.40,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2026-04-14 18:07:53,2026-04-14 18:24:53,MOBILE,REF-E1CD92A1,,
TXN-2026-000797,ACC-100143,CUST-B062,DEBIT,244.40,USD,125336.00,PG&E,UTILITIES,Debit at PG&E,COMPLETED,2025-07-03 02:13:57,2025-07-03 02:54:57,SYSTEM,REF-CB588220,,
TXN-2026-000798,ACC-100143,CUST-B062,DEBIT,1175.77,USD,124160.23,Shell,GAS,Debit at Shell,PENDING,2026-01-09 09:18:13,2026-01-09 10:02:13,SYSTEM,REF-EFD0913F,,
TXN-2026-000799,ACC-100143,CUST-B062,WIRE,970.96,USD,123189.27,Lyft,TRANSPORT,Wire at Lyft,COMPLETED,2026-02-06 08:04:34,2026-02-06 08:23:34,POS,REF-3865185D,,
TXN-2026-000800,ACC-100143,CUST-B062,DEBIT,1428.97,USD,121760.30,CVS Pharmacy,HEALTH,Debit at CVS Pharmacy,PENDING,2026-04-05 20:01:57,2026-04-05 20:26:57,POS,REF-A914E8DE,,
TXN-2026-000801,ACC-100143,CUST-B062,TRANSFER,132.54,USD,121627.76,AT&T,TELECOM,Transfer at AT&T,PENDING,2026-04-22 02:44:49,2026-04-22 03:29:49,POS,REF-71A88301,,
TXN-2026-000802,ACC-100143,CUST-B062,DEBIT,365.43,USD,121262.33,Grubhub,FOOD_DELIVERY,Debit at Grubhub,COMPLETED,2026-01-19 16:02:27,2026-01-19 16:02:27,ATM,REF-E44F861E,,
TXN-2026-000803,ACC-100143,CUST-B062,DEBIT,261.99,USD,121000.34,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,COMPLETED,2025-08-20 02:12:07,2025-08-20 02:17:07,POS,REF-DE6BB7A1,,
TXN-2026-000804,ACC-100143,CUST-B062,DEBIT,1014.77,USD,119985.57,Apple Store,ELECTRONICS,Debit at Apple Store,COMPLETED,2025-10-20 04:37:17,2025-10-20 04:47:17,POS,REF-FF22B98D,,
TXN-2026-000805,ACC-100144,CUST-B145,DEBIT,1892.70,USD,6765.39,Chipotle,RESTAURANT,Debit at Chipotle,COMPLETED,2025-12-19 17:33:37,2025-12-19 17:51:37,MOBILE,REF-CE7B7C14,,
TXN-2026-000806,ACC-100144,CUST-B145,TRANSFER,1391.73,USD,5373.66,Netflix,SUBSCRIPTION,Transfer at Netflix,COMPLETED,2025-12-20 23:36:09,2025-12-20 23:58:09,SYSTEM,REF-C4CE5FFD,,
TXN-2026-000807,ACC-100144,CUST-B145,DEBIT,1326.92,USD,4046.74,Grubhub,FOOD_DELIVERY,Debit at Grubhub,COMPLETED,2025-06-18 08:57:56,2025-06-18 09:09:56,ONLINE,REF-886EB44E,,
TXN-2026-000808,ACC-100144,CUST-B145,DEBIT,1185.61,USD,2861.13,Netflix,SUBSCRIPTION,Debit at Netflix,COMPLETED,2025-09-16 17:30:55,2025-09-16 18:09:55,SYSTEM,REF-7C599DB6,,
TXN-2026-000809,ACC-100144,CUST-B145,CREDIT,766.66,USD,3627.79,Chevron,GAS,Credit at Chevron,FAILED,2025-08-03 10:14:48,,ONLINE,REF-A2CEA7DD,CARD_DECLINED,
TXN-2026-000810,ACC-100145,CUST-B086,DEBIT,1260.99,USD,25247.68,Grubhub,FOOD_DELIVERY,Debit at Grubhub,COMPLETED,2025-09-13 14:59:13,2025-09-13 15:43:13,ATM,REF-5D3960A9,,
TXN-2026-000811,ACC-100145,CUST-B086,DEBIT,842.27,USD,24405.41,Zara,RETAIL,Debit at Zara,COMPLETED,2025-07-30 14:38:37,2025-07-30 15:28:37,POS,REF-8A721275,,
TXN-2026-000812,ACC-100145,CUST-B086,DEBIT,159.66,USD,24245.75,Venmo,TRANSFER,Debit at Venmo,COMPLETED,2025-07-19 09:33:14,2025-07-19 10:16:14,POS,REF-274CE001,,
TXN-2026-000813,ACC-100145,CUST-B086,DEBIT,728.82,USD,23516.93,Walgreens,HEALTH,Debit at Walgreens,FAILED,2025-10-08 12:36:25,,ATM,REF-CC93B181,ACCOUNT_FROZEN,
TXN-2026-000814,ACC-100145,CUST-B086,DEBIT,757.43,USD,22759.50,Amazon,ONLINE_RETAIL,Debit at Amazon,PENDING,2025-08-26 07:17:32,2025-08-26 07:23:32,POS,REF-A33D57E2,,
TXN-2026-000815,ACC-100145,CUST-B086,CREDIT,1179.71,USD,23939.21,Lyft,TRANSPORT,Credit at Lyft,COMPLETED,2026-04-10 07:54:14,2026-04-10 08:27:14,SYSTEM,REF-8905EEF4,,
TXN-2026-000816,ACC-100145,CUST-B086,CREDIT,1216.90,USD,25156.11,McDonald's,RESTAURANT,Credit at McDonald's,PENDING,2025-06-19 15:03:00,2025-06-19 16:03:00,ONLINE,REF-4928AF98,,
TXN-2026-000817,ACC-100145,CUST-B086,WIRE,956.34,USD,24199.77,Chase Bank ATM,ATM,Wire at Chase Bank ATM,COMPLETED,2025-07-20 13:03:32,2025-07-20 13:46:32,ONLINE,REF-B985A58C,,
TXN-2026-000818,ACC-100146,CUST-B135,DEBIT,760.71,USD,17636.83,Netflix,SUBSCRIPTION,Debit at Netflix,PENDING,2026-03-13 14:38:00,2026-03-13 15:36:00,ATM,REF-6AF2C3C1,,
TXN-2026-000819,ACC-100146,CUST-B135,WIRE,1415.04,USD,16221.79,BP,GAS,Wire at BP,PENDING,2025-08-11 02:39:28,2025-08-11 03:01:28,SYSTEM,REF-50FE6B1B,,
TXN-2026-000820,ACC-100146,CUST-B135,CREDIT,1905.47,USD,18127.26,McDonald's,RESTAURANT,Credit at McDonald's,FAILED,2025-12-20 04:17:38,,ATM,REF-8A020C52,ACCOUNT_FROZEN,
TXN-2026-000821,ACC-100146,CUST-B135,CREDIT,816.00,USD,18943.26,Apple Store,ELECTRONICS,Credit at Apple Store,COMPLETED,2025-09-30 10:55:09,2025-09-30 11:35:09,ONLINE,REF-A18A8B7E,,
TXN-2026-000822,ACC-100146,CUST-B135,DEBIT,1152.76,USD,17790.50,Apple Store,ELECTRONICS,Debit at Apple Store,FAILED,2025-07-03 20:23:25,,MOBILE,REF-52DB6A01,INSUFFICIENT_FUNDS,
TXN-2026-000823,ACC-100146,CUST-B135,DEBIT,961.91,USD,16828.59,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,FAILED,2025-12-18 00:15:17,,MOBILE,REF-9E24F448,INSUFFICIENT_FUNDS,
TXN-2026-000824,ACC-100146,CUST-B135,DEBIT,1822.22,USD,15006.37,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2026-03-17 16:27:10,,SYSTEM,REF-DC9ACF0B,,
TXN-2026-000825,ACC-100146,CUST-B135,DEBIT,1988.47,USD,13017.90,Chase Bank ATM,ATM,Debit at Chase Bank ATM,FAILED,2026-02-12 18:35:21,,SYSTEM,REF-B3F058C8,INSUFFICIENT_FUNDS,
TXN-2026-000826,ACC-100146,CUST-B135,DEBIT,1350.67,USD,11667.23,Planet Fitness,FITNESS,Debit at Planet Fitness,COMPLETED,2026-03-24 14:17:50,2026-03-24 14:31:50,ATM,REF-11B8E671,,
TXN-2026-000827,ACC-100147,CUST-B098,PAYMENT,1905.20,USD,4548.92,Hilton Hotels,TRAVEL,Payment at Hilton Hotels,COMPLETED,2025-11-12 04:03:25,2025-11-12 04:13:25,POS,REF-5AA195DC,,
TXN-2026-000828,ACC-100147,CUST-B098,DEBIT,1664.29,USD,2884.63,Walgreens,HEALTH,Debit at Walgreens,COMPLETED,2026-04-27 09:49:00,2026-04-27 09:56:00,MOBILE,REF-191FE2A9,,
TXN-2026-000829,ACC-100147,CUST-B098,CREDIT,430.07,USD,3314.70,McDonald's,RESTAURANT,Credit at McDonald's,COMPLETED,2026-03-14 14:53:53,2026-03-14 15:18:53,ATM,REF-3C8198F0,,
TXN-2026-000830,ACC-100147,CUST-B098,DEBIT,1871.15,USD,1443.55,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,COMPLETED,2026-01-26 21:50:06,2026-01-26 21:53:06,SYSTEM,REF-58B33FC2,,
TXN-2026-000831,ACC-100147,CUST-B098,PAYMENT,600.21,USD,843.34,Airbnb,TRAVEL,Payment at Airbnb,FAILED,2025-07-12 14:50:29,,MOBILE,REF-00F81728,ACCOUNT_FROZEN,
TXN-2026-000832,ACC-100148,CUST-B040,DEBIT,864.45,USD,20429.60,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2025-08-16 17:14:51,,ONLINE,REF-EFBD73A1,,
TXN-2026-000833,ACC-100148,CUST-B040,DEBIT,1826.65,USD,18602.95,Verizon,TELECOM,Debit at Verizon,COMPLETED,2025-06-03 16:24:36,2025-06-03 17:06:36,MOBILE,REF-6DC4CC06,,
TXN-2026-000834,ACC-100148,CUST-B040,PAYMENT,602.07,USD,18000.88,AT&T,TELECOM,Payment at AT&T,PENDING,2025-11-14 08:25:54,2025-11-14 08:59:54,POS,REF-151AFFED,,
TXN-2026-000835,ACC-100148,CUST-B040,TRANSFER,327.86,USD,17673.02,Planet Fitness,FITNESS,Transfer at Planet Fitness,COMPLETED,2025-10-16 09:04:30,2025-10-16 09:04:30,ONLINE,REF-FDC63998,,
TXN-2026-000836,ACC-100148,CUST-B040,DEBIT,573.38,USD,17099.64,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,COMPLETED,2025-07-22 21:59:27,2025-07-22 22:46:27,POS,REF-A82B3AE3,,
